Transaction Arrival Rate,Block Size,Orderer,pre_Latency,pre_Throughput
130,95,7,0.817534496,119.3805786
130,95,9,0.819240715,119.2636016
130,100,3,0.816091694,117.6734161
130,100,5,0.817154278,117.7774108
130,100,7,0.823224594,119.3834701
130,100,9,0.818311693,119.1454589
130,105,3,0.818843688,119.3778091
130,105,5,0.819273008,119.3072784
130,105,7,0.816471101,119.3639495
130,105,9,0.816735424,119.1733245
130,110,3,0.815805365,119.2476928
130,110,5,0.816402187,119.3596984
130,110,7,0.825313546,119.1036621
130,110,9,0.82443129,119.2709396
130,115,3,0.819385018,119.555014
130,115,5,0.815395846,117.6502395
130,115,7,0.815057863,119.4918975
130,115,9,0.824592699,116.1227111
130,120,3,0.814029647,118.957553
130,120,5,0.819785167,117.7014785
130,120,7,0.81415477,119.3608459
130,120,9,0.81858988,117.7480651
130,125,3,0.813806452,119.2495742
130,125,5,0.816603221,119.4172393
130,125,7,0.821749868,119.366275
130,125,9,0.818151774,117.6032607
130,130,3,0.816158976,119.2745834
130,130,5,0.818147422,119.1508544
130,130,7,0.819445624,119.182608
130,130,9,0.822380878,117.6915161
130,135,3,0.816392066,119.4518493
130,135,5,0.818767954,119.2612228
130,135,7,0.819068481,119.187889
130,135,9,0.815546288,119.4235229
130,140,3,0.820540743,119.2249114
130,140,5,0.820198064,119.2659667
130,140,7,0.816002219,117.5959243
130,140,9,0.81901428,119.4246307
130,145,3,0.829468047,119.2985234
130,145,5,0.822160828,119.2356297
130,145,7,0.817564606,117.6007435
130,145,9,0.821180737,119.0770665
130,150,3,0.81735655,119.1378102
130,150,5,0.828885173,119.1150715
130,150,7,0.819799757,119.0099766
130,150,9,0.828744959,117.5894871
130,155,3,0.827112329,118.9701573
130,155,5,0.820413672,119.0019017
130,155,7,0.822384762,117.6228612
130,155,9,0.822804987,119.065952
130,160,3,0.819434654,117.6095219
130,160,5,0.826085388,119.0026799
130,160,7,0.814611482,119.1289052
130,160,9,0.828740465,119.0578969
130,165,3,0.822497618,119.2666676
130,165,5,0.828082847,119.1293126
130,165,7,0.817361855,119.6038334
130,165,9,0.819965791,119.3485203
130,170,3,0.81890099,116.1062855
130,170,5,0.822331273,119.0049931
130,170,7,0.828243792,114.4254933
130,170,9,0.823250854,118.9355626
130,175,3,0.822015357,118.989832
130,175,5,0.827965247,119.208585
130,175,7,0.822096312,114.4601307
130,175,9,0.823528718,119.0838612
130,180,3,0.823514723,119.160912
130,180,5,0.819154214,119.2504979
130,180,7,0.822922885,119.1082493
130,180,9,0.823119604,116.0109318
130,185,3,0.820642745,119.236501
130,185,5,0.825492453,117.6222569
130,185,7,0.818579554,114.5207661
130,185,9,0.821083228,117.6426014
130,190,3,0.820480065,119.0620518
130,190,5,0.823078887,119.1717839
130,190,7,0.822772627,119.2534428
130,190,9,0.827967243,119.1550541
130,195,3,0.825868647,119.2025837
130,195,5,0.822535198,117.6621586
130,195,7,0.827661269,117.4859959
130,195,9,0.821223574,119.2552617
130,200,3,0.828470974,119.2507603
130,200,5,0.822651391,119.0236821
130,200,7,0.821365123,119.2696217
130,200,9,0.821772938,119.1114171
130,205,3,0.818644874,119.1767033
130,205,5,0.821502356,119.3727147
130,205,7,0.828697936,117.6284123
130,205,9,0.822944419,119.5281117
130,210,3,0.821758883,119.2408482
130,210,5,0.829544835,117.6316075
130,210,7,0.828642552,119.0483372
130,210,9,0.822520475,119.1634739
130,215,3,0.827243774,119.0686589
130,215,5,0.822497492,117.4352665
130,215,7,0.822535019,119.1379674
130,215,9,0.823041897,117.4866856
130,220,3,0.822557967,119.2430455
130,220,5,0.820238297,116.1971837
130,220,7,0.822550874,119.3213841
130,220,9,0.821632843,119.1315297
130,225,3,0.82287107,116.1357274
130,225,5,0.830895285,119.2581975
130,225,7,0.822566717,117.5543736
130,225,9,0.823437862,119.0990834
130,230,3,0.829920964,117.846056
130,230,5,0.822802429,119.3004155
130,230,7,0.82707005,119.2013295
130,230,9,0.822301953,117.6275975
130,235,3,0.817799311,119.2661854
130,235,5,0.821255629,117.6836644
130,235,7,0.829838233,117.6275731
130,235,9,0.820700865,117.627895
130,240,3,0.821112447,116.009055
130,240,5,0.819364171,119.094759
130,240,7,0.82204787,117.6734211
130,240,9,0.820291452,119.2134785
130,245,3,0.825802402,117.5768254
130,245,5,0.823655705,119.1880971
130,245,7,0.819221978,117.4816182
130,245,9,0.821571009,119.2187199
130,250,3,0.814858894,117.682639
130,250,5,0.822790294,117.6018117
130,250,7,0.82113934,118.9868962
130,250,9,0.817111628,119.1918034
130,255,3,0.819557421,116.1887913
130,255,5,0.821246247,117.5479207
130,255,7,0.827954607,117.7473408
130,255,9,0.823816697,118.952036
130,260,3,0.822684734,117.6598301
130,260,5,0.821265011,119.0139195
130,260,7,0.82929105,119.3585347
130,260,9,0.823570852,119.1351994
130,265,3,0.829897754,119.5139546
130,265,5,0.822639112,119.0876515
130,265,7,0.829402177,119.1259007
130,265,9,0.820089846,117.6907063
130,270,3,0.823418717,117.5834111
130,270,5,0.81949734,117.5158528
130,270,7,0.819444756,117.6601811
130,270,9,0.818696694,119.3007847
130,275,3,0.823075359,119.2956714
130,275,5,0.820288448,117.7033069
130,275,7,0.82272517,119.3736041
130,275,9,0.822432976,117.4692157
130,280,3,0.818826728,119.0456149
130,280,5,0.816449003,119.2618045
130,280,7,0.822144656,119.0711429
130,280,9,0.819521277,119.2649524
130,285,3,0.827747528,119.3065799
130,285,5,0.823368423,119.1134753
130,285,7,0.829146199,117.5107272
130,285,9,0.828048723,119.402045
130,290,3,0.819220786,117.5214267
130,290,5,0.823480492,118.9993732
130,290,7,0.822867505,117.6309222
130,290,9,0.822769158,119.0836474
130,295,3,0.820263677,119.1277011
130,295,5,0.827257411,119.3770679
130,295,7,0.819714253,119.2559619
130,295,9,0.822253351,117.7403857
130,300,3,0.820383828,119.2058551
130,300,5,0.821764607,119.1807406
130,300,7,0.822004408,119.0030414
130,300,9,0.82327959,119.1176974
130,305,3,0.826881892,119.0712619
130,305,5,0.828132063,117.6002505
130,305,7,0.820699364,119.2455188
130,305,9,0.829456503,119.2293887
130,310,3,0.82156604,119.1902667
130,310,5,0.824554473,119.2629992
130,310,7,0.822015816,119.2357852
130,310,9,0.822233445,119.1028537
130,315,3,0.821723682,119.1567599
130,315,5,0.822017294,119.5175509
130,315,7,0.822817332,117.5769549
130,315,9,0.824443001,116.0387271
130,320,3,0.818539602,117.7036899
130,320,5,0.822015518,117.4980655
130,320,7,0.821200329,117.5995242
130,320,9,0.822103852,117.5062457
130,325,3,0.829780633,117.6082217
130,325,5,0.822342283,117.599953
130,325,7,0.827350849,119.0306399
130,325,9,0.829288298,119.2140811
130,330,3,0.825154704,117.6469424
130,330,5,0.818461019,119.2414203
130,330,7,0.821552342,119.3911792
130,330,9,0.827918929,119.145473
130,335,3,0.828127498,119.2148578
130,335,5,0.827627427,119.2394992
130,335,7,0.827688903,119.2584353
130,335,9,0.819238788,119.2480365
130,340,3,0.828261799,118.8785251
130,340,5,0.822232741,117.6572513
130,340,7,0.819230837,116.0201114
130,340,9,0.82817927,119.0961185
130,345,3,0.822009939,119.3360721
130,345,5,0.819630951,119.1809146
130,345,7,0.821546966,116.0327823
130,345,9,0.822632808,119.1569217
130,350,3,0.817099959,116.8657112
130,350,5,0.826900238,115.3539513
130,350,7,0.822001666,120.0782356
130,350,9,0.822326547,120.0991158
130,355,3,0.818432087,118.5771279
130,355,5,0.816619534,120.0620461
130,355,7,0.827989525,120.1925179
130,355,9,0.822772795,120.3420998
130,360,3,0.818805963,115.2831612
130,360,5,0.8195934,120.1319481
130,360,7,0.822326213,118.3798683
130,360,9,0.829135305,120.1414086
130,365,3,0.819850403,120.3986336
130,365,5,0.824955505,119.9614815
130,365,7,0.822209817,120.1237923
130,365,9,0.817243749,120.1342049
130,370,3,0.822414738,120.3676018
130,370,5,0.822233051,120.1049446
130,370,7,0.828868121,118.4367287
130,370,9,0.822448345,120.2284523
130,375,3,0.815471264,119.8997444
130,375,5,0.834189554,120.0313606
130,375,7,0.817932804,120.4099922
130,375,9,0.81861126,116.888517
130,380,3,0.821197553,120.0323876
130,380,5,0.830660518,120.1763771
130,380,7,0.815370973,120.1896828
130,380,9,0.821187814,118.535656
130,385,3,0.821678324,118.3760613
130,385,5,0.820196958,118.4787697
130,385,7,0.827518304,116.8338402
130,385,9,0.828036292,119.946479
130,390,3,0.819689616,120.4695229
130,390,5,0.817932888,118.3713661
130,390,7,0.81651022,120.2273842
130,390,9,0.824958499,120.4442238
130,395,3,0.821898158,118.5937081
130,395,5,0.825049599,120.0255013
130,395,7,0.822277554,116.9790642
130,395,9,0.817577501,120.1621712
130,400,3,0.819714626,115.3339211
130,400,5,0.821791096,120.1829384
130,400,7,0.820807417,119.9912148
130,400,9,0.821887012,120.1446114
130,405,3,0.822478711,120.0318486
130,405,5,0.831659496,119.9873677
130,405,7,0.825777268,120.1806599
130,405,9,0.823703408,120.0694798
130,410,3,0.837737687,116.6411832
130,410,5,0.822507413,117.827316
130,410,7,0.823425706,116.5579327
130,410,9,0.825104435,118.0968137
130,415,3,0.825576539,116.4464871
130,415,5,0.81928509,118.0852841
130,415,7,0.828250094,117.9565549
130,415,9,0.824039371,116.46582
130,420,3,0.821436532,118.155592
130,420,5,0.822434576,118.0811658
130,420,7,0.832532354,116.573895
130,420,9,0.823168643,117.8699795
130,425,3,0.826482923,118.0921353
130,425,5,0.822457774,117.9228848
130,425,7,0.831456633,118.3591077
130,425,9,0.823935314,118.1111676
130,430,3,0.824957355,116.4096982
130,430,5,0.825941248,118.1822415
130,430,7,0.821701403,118.1794507
130,430,9,0.825299926,117.9709622
130,435,3,0.832021041,117.8959073
130,435,5,0.833697398,118.0256238
130,435,7,0.825439485,117.9519284
130,435,9,0.826726027,117.993002
130,440,3,0.831253453,118.1171567
130,440,5,0.824063702,118.2854062
130,440,7,0.826950379,118.0698422
130,440,9,0.826724453,118.1212857
130,445,3,0.831305953,116.4066754
130,445,5,0.824535413,118.099664
130,445,7,0.823774357,118.2139096
130,445,9,0.831182738,118.0410733
130,450,3,0.826314123,118.1200604
130,450,5,0.826310881,118.0706418
130,450,7,0.825092025,117.9201504
130,450,9,0.823453505,117.9158475
130,455,3,0.825720356,116.4520607
130,455,5,0.827171002,117.9072106
130,455,7,0.823648105,117.9639382
130,455,9,0.826946805,118.2598442
130,460,3,0.834880648,118.0588097
130,460,5,0.834614621,118.1309837
130,460,7,0.825481711,117.9023583
130,460,9,0.826900468,118.3636376
130,465,3,0.826599357,116.4473183
130,465,5,0.829634617,117.9697746
130,465,7,0.82477083,117.8355217
130,465,9,0.835483823,118.0705437
130,470,3,0.829413758,118.0633843
130,470,5,0.826620227,118.0442376
130,470,7,0.829254764,116.4248895
130,470,9,0.82277655,114.8361688
130,475,3,0.825145918,116.5243402
130,475,5,0.827722079,118.1334222
130,475,7,0.827191192,118.0116693
130,475,9,0.836636994,118.0705971
130,480,3,0.827086709,116.2896568
130,480,5,0.828300271,116.3315926
130,480,7,0.828297017,118.0126381
130,480,9,0.833424923,118.1397545
130,485,3,0.828396711,117.9412224
130,485,5,0.834849546,117.9930611
130,485,7,0.821182735,118.1005799
130,485,9,0.834306271,117.9730683
130,490,3,0.825484152,117.8630403
130,490,5,0.827737363,118.1692765
130,490,7,0.822325201,118.1165544
130,490,9,0.824006541,116.4798783
130,495,3,0.82967871,116.3281251
130,495,5,0.827408846,117.9767198
130,495,7,0.825933428,117.9880571
130,495,9,0.834735496,117.9253129
130,500,3,0.827535482,116.3405687
130,500,5,0.827474959,117.9645997
130,500,7,0.825559385,117.9081285
130,500,9,0.826494212,117.9397432
130,505,3,0.827408548,118.1267991
130,505,5,0.825882836,118.1015733
130,505,7,0.823549099,118.3158296
130,505,9,0.827347632,117.8771653
130,510,3,0.827406783,117.9630876
130,510,5,0.828705545,116.4618303
130,510,7,0.825641842,116.3463792
130,510,9,0.825966473,118.1335221
130,515,3,0.827405019,118.1490892
130,515,5,0.825413342,116.389441
130,515,7,0.82676018,118.003325
130,515,9,0.829730017,116.4710389
130,520,3,0.832644887,116.5043718
130,520,5,0.828181405,117.7227098
130,520,7,0.827723105,118.0269639
130,520,9,0.83044991,118.0236345
130,525,3,0.828016145,116.7033281
130,525,5,0.825245197,117.9418412
130,525,7,0.834975071,114.8116243
130,525,9,0.82367049,118.1038865
130,530,3,0.830513473,116.5099473
130,530,5,0.827092345,116.4668183
130,530,7,0.827399261,116.5200181
130,530,9,0.83710968,117.8342836
130,535,3,0.826441462,118.0639192
130,535,5,0.823601074,118.1060075
130,535,7,0.827738805,118.0966249
130,535,9,0.827845664,114.6569001
130,540,3,0.822992037,117.8922456
130,540,5,0.827411293,116.3759889
130,540,7,0.833088206,117.9325227
130,540,9,0.826608597,118.141063
130,545,3,0.826192223,118.0979646
130,545,5,0.833674632,117.9949784
130,545,7,0.827877592,118.0427995
130,545,9,0.825815116,117.9869279
130,550,3,0.826193868,117.8372102
130,550,5,0.826197563,118.0509813
130,550,7,0.821706258,118.0558549
130,550,9,0.824539064,118.0996522
130,555,3,0.834394787,117.9027116
130,555,5,0.825083278,116.4878785
130,555,7,0.825213979,118.2098985
130,555,9,0.827456139,116.2927217
130,560,3,0.824361466,114.8442887
130,560,5,0.823701997,117.943535
130,560,7,0.825133569,117.9625642
130,560,9,0.823846276,118.1070695
130,565,3,0.826613064,116.634813
130,565,5,0.826703508,118.0117692
130,565,7,0.832873518,117.9626115
130,565,9,0.826274795,116.4820634
130,570,3,0.825298603,117.8884065
130,570,5,0.825297887,118.0190889
130,570,7,0.823993916,118.1240342
130,570,9,0.822411747,118.0402879
130,575,3,0.826613219,118.1063325
130,575,5,0.823729641,118.0816438
130,575,7,0.825419481,118.2369691
130,575,9,0.823504777,116.4138185
130,580,3,0.824762089,118.0969056
130,580,5,0.824433501,114.7677644
130,580,7,0.825925989,116.4289689
130,580,9,0.819937999,118.1915818
130,585,3,0.826778932,117.9674501
130,585,5,0.824122245,116.6597367
130,585,7,0.826236017,117.9763734
130,585,9,0.822412343,117.9477098
130,590,3,0.826861186,118.2172197
130,590,5,0.829174943,118.0870118
130,590,7,0.825074882,118.1403611
130,590,9,0.829879601,116.216089
130,595,3,0.824384434,118.0780214
130,595,5,0.823838062,117.9865022
130,595,7,0.826055629,114.8903825
130,595,9,0.831809432,118.2979905
130,600,3,0.831042368,116.7229036
130,600,5,0.832526309,116.4183412
130,600,7,0.825834043,116.4857087
130,600,9,0.824842222,118.1006272
130,605,3,0.826547415,117.9756211
130,605,5,0.824856253,118.1503862
130,605,7,0.826661057,116.4241563
130,605,9,0.825910253,116.5076493
130,610,3,0.833596249,116.3870942
130,610,5,0.825810201,116.5016709
130,610,7,0.82263629,116.2088685
130,610,9,0.829773755,117.9762529
130,615,3,0.823193247,116.4219606
130,615,5,0.826817448,118.0859254
130,615,7,0.82553844,118.0842042
130,615,9,0.822133143,116.468889
130,620,3,0.827691467,118.1897859
130,620,5,0.823095722,116.5295015
130,620,7,0.827016861,114.7931596
130,620,9,0.827081115,118.0756074
130,625,3,0.823857434,118.049431
130,625,5,0.826970274,118.0372941
130,625,7,0.827193851,117.9833345
130,625,9,0.821315105,118.0977403
130,630,3,0.827050252,118.1278428
130,630,5,0.833519978,118.0570115
130,630,7,0.823167307,118.0989946
130,630,9,0.82672549,116.4803666
130,635,3,0.824855192,116.2598085
130,635,5,0.827646882,119.1384538
130,635,7,0.826238758,119.200702
130,635,9,0.818160338,119.1437501
130,640,3,0.825832076,117.5220323
130,640,5,0.8255462,117.4682908
130,640,7,0.823395629,117.5771638
130,640,9,0.823786862,119.1185151
130,645,3,0.827279503,117.4759782
130,645,5,0.826593788,117.4447709
130,645,7,0.83285516,119.1431871
130,645,9,0.827820272,117.3669542
130,650,3,0.824553997,119.1459611
130,650,5,0.826917834,119.3793641
130,650,7,0.826122637,117.3524553
130,650,9,0.824621828,118.9579133
130,655,3,0.833727045,119.1028703
130,655,5,0.832366259,119.3654039
130,655,7,0.821228964,117.4146516
130,655,9,0.832434745,117.4784654
130,660,3,0.826555128,119.0533708
130,660,5,0.827505214,119.0723985
130,660,7,0.822819216,119.1416017
130,660,9,0.827798278,119.1301713
130,665,3,0.823811252,116.7404705
130,665,5,0.825200577,119.9228344
130,665,7,0.833921666,119.802438
130,665,9,0.829250414,120.0321682
130,670,3,0.834174873,118.1432002
130,670,5,0.833261479,119.7424678
130,670,7,0.828756334,118.0601954
130,670,9,0.827884068,119.6415919
130,675,3,0.828589088,118.1738129
130,675,5,0.824256987,119.8174851
130,675,7,0.838750858,119.7747757
130,675,9,0.83103487,119.5931397
130,680,3,0.828364427,120.0361817
130,680,5,0.830534965,119.9812455
130,680,7,0.831941099,119.8124772
130,680,9,0.831541891,119.897728
130,685,3,0.826947326,119.8480591
130,685,5,0.83435157,119.9759369
130,685,7,0.827228159,118.0902619
130,685,9,0.836275465,120.1130875
130,690,3,0.830361778,119.7650559
130,690,5,0.836686654,119.5780655
130,690,7,0.831519718,119.7008317
130,690,9,0.831229431,119.739853
130,695,3,0.835284562,119.6738648
130,695,5,0.836883695,119.6571702
130,695,7,0.831581969,118.1796372
130,695,9,0.836867971,118.0798417
130,700,3,0.827939803,119.7522507
130,700,5,0.831863708,119.7832856
130,700,7,0.827563531,118.0245163
130,700,9,0.829854793,118.094542
130,705,3,0.830430979,119.8164338
130,705,5,0.83198008,119.7759827
130,705,7,0.83692152,119.5049332
130,705,9,0.835953111,113.3510727
130,710,3,0.827537281,118.1924042
130,710,5,0.832717568,119.7202973
130,710,7,0.829009087,119.6840989
130,710,9,0.831712181,118.0435715
130,715,3,0.82647087,119.7738114
130,715,5,0.830166943,119.6359238
130,715,7,0.827060062,118.1103119
130,715,9,0.831390542,118.1872788
130,720,3,0.826685483,119.5828049
130,720,5,0.838264734,119.4324189
130,720,7,0.829486913,119.6846695
130,720,9,0.827098698,119.7680283
130,725,3,0.831885654,119.6226746
130,725,5,0.828206713,119.8043595
130,725,7,0.829879469,119.6931122
130,725,9,0.838365061,119.9036545
130,730,3,0.832649381,119.7296463
130,730,5,0.834806246,119.9232438
130,730,7,0.832252414,119.8175995
130,730,9,0.829948682,119.8422089
130,735,3,0.835960156,119.8166123
130,735,5,0.834088952,116.4679032
130,735,7,0.832736701,118.0515107
130,735,9,0.826866419,119.8324997
130,740,3,0.827824409,118.183722
130,740,5,0.832343966,118.1389481
130,740,7,0.829204733,119.7175416
130,740,9,0.826081378,119.8212998
130,745,3,0.827872653,119.5771622
130,745,5,0.82279597,118.4182541
130,745,7,0.832405717,119.7684464
130,745,9,0.837238032,119.6576767
130,750,3,0.83607846,119.6507477
130,750,5,0.832724995,119.8241959
130,750,7,0.838222057,119.6605118
130,750,9,0.833028204,119.6823609
130,755,3,0.829294748,118.1407059
130,755,5,0.836138386,119.8001816
130,755,7,0.832612915,118.3562119
130,755,9,0.832647473,119.7266037
130,760,3,0.836817605,119.8176606
130,760,5,0.830432875,119.6191758
130,760,7,0.832112557,119.6480607
130,760,9,0.825519235,119.8091019
130,765,3,0.838801391,119.6420762
130,765,5,0.836829705,119.8365128
130,765,7,0.83242851,118.0982651
130,765,9,0.830391139,119.6395432
130,770,3,0.832739813,118.0925766
130,770,5,0.830361111,119.7329972
130,770,7,0.832732565,118.0956742
130,770,9,0.834038062,118.0760422
130,775,3,0.833036036,119.6441849
130,775,5,0.829956121,119.7501389
130,775,7,0.832797939,120.0010743
130,775,9,0.837289161,119.7873551
130,780,3,0.832478685,118.178267
130,780,5,0.831558413,119.932779
130,780,7,0.838432867,119.7141037
130,780,9,0.834898037,119.8214615
130,785,3,0.837489802,119.7355301
130,785,5,0.8329323,119.7363663
130,785,7,0.829721314,119.8758896
130,785,9,0.830917055,119.574878
130,790,3,0.833275086,119.6181519
130,790,5,0.835571737,119.6594239
130,790,7,0.820962376,119.737114
130,790,9,0.840385932,119.7464402
130,795,3,0.836529786,119.7053299
130,795,5,0.832461376,119.6405503
130,795,7,0.831047565,119.7122056
130,795,9,0.832191915,118.146138
130,800,3,0.825610609,119.7896683
130,800,5,0.837206406,118.1881897
130,800,7,0.833850641,118.2487626
130,800,9,0.826766915,118.0668015
135,10,3,0.812528429,120.4264661
135,10,5,0.812750444,120.3000639
135,10,7,0.816694483,120.3397855
135,10,9,0.815264318,118.7872022
135,15,3,0.813817558,118.6703779
135,15,5,0.814416394,120.0994474
135,15,7,0.818530974,120.3578886
135,15,9,0.824148831,120.3443815
135,20,3,0.832029411,117.1596433
135,20,5,0.811665473,120.360272
135,20,7,0.814490685,118.5915357
135,20,9,0.823064575,118.8198179
135,25,3,0.815513405,118.689665
135,25,5,0.815390811,118.6684995
135,25,7,0.825086984,116.9900709
135,25,9,0.81237925,118.6069013
135,30,3,0.826327893,120.3928373
135,30,5,0.814645025,120.4016508
135,30,7,0.813730523,120.1845365
135,30,9,0.817654619,120.3842558
135,35,3,0.822531077,120.2835615
135,35,5,0.824391911,118.798834
135,35,7,0.816921112,120.0508421
135,35,9,0.818661162,117.1137327
135,40,3,0.81516864,120.2060941
135,40,5,0.818266127,117.0559064
135,40,7,0.816258642,120.3950361
135,40,9,0.818268523,120.2837034
135,45,3,0.817461226,120.345059
135,45,5,0.823115358,120.3190992
135,45,7,0.815428874,120.3042204
135,45,9,0.825497553,120.6560758
135,50,3,0.804383965,118.7721082
135,50,5,0.804602428,120.2530698
135,50,7,0.804557725,120.2258329
135,50,9,0.803934308,120.3122465
135,55,3,0.801642175,120.2462843
135,55,5,0.802389904,120.4216062
135,55,7,0.806597694,120.0549512
135,55,9,0.806805332,120.1096769
135,60,3,0.803194972,120.176486
135,60,5,0.802776607,118.8244962
135,60,7,0.804283734,120.354553
135,60,9,0.803475495,120.2922071
135,65,3,0.802893444,120.3429365
135,65,5,0.80423605,120.3217252
135,65,7,0.800348683,120.2592954
135,65,9,0.803132566,120.5282926
135,70,3,0.805346831,120.2231382
135,70,5,0.808297177,120.3600431
135,70,7,0.803714629,118.5960844
135,70,9,0.802714304,120.3121398
135,75,3,0.799531857,118.724951
135,75,5,0.809534733,120.2704985
135,75,7,0.803338067,120.4629759
135,75,9,0.808101312,120.4552291
135,80,3,0.802549426,120.3992919
135,80,5,0.795270149,120.4025099
135,80,7,0.79848186,120.5467888
135,80,9,0.799061515,120.5423256
135,85,3,0.799669316,118.9016197
135,85,5,0.799720826,120.546035
135,85,7,0.803892651,120.35774
135,85,9,0.80569953,120.5491432
135,90,3,0.791436969,120.3765434
135,90,5,0.798222314,120.4760521
135,90,7,0.796784447,120.5553337
135,90,9,0.797722815,120.5165261
135,95,3,0.796630143,120.5041252
135,95,5,0.797044932,120.5629921
135,95,7,0.796841704,120.4896584
135,95,9,0.7933313,118.9799675
135,100,3,0.795260726,120.3653481
135,100,5,0.803965245,118.9738579
135,100,7,0.794696139,120.5879555
135,100,9,0.798202156,118.832473
135,105,3,0.803854119,120.4906929
135,105,5,0.794941078,118.9270287
135,105,7,0.79491285,120.3630745
135,105,9,0.797068559,120.3341454
135,110,3,0.797451388,120.6396538
135,110,5,0.797306799,118.7409294
135,110,7,0.80295416,120.4248818
135,110,9,0.795355259,120.5450676
135,115,3,0.792089235,117.1798043
135,115,5,0.79548633,120.5677696
135,115,7,0.787770675,120.3816521
135,115,9,0.795669674,120.3476845
135,120,3,0.794436465,118.8198876
135,120,5,0.801244937,120.4425041
135,120,7,0.792361044,120.423156
135,120,9,0.794024049,120.551577
135,125,3,0.803679465,120.4046593
135,125,5,0.794978868,120.7042717
135,125,7,0.795161353,119.013665
135,125,9,0.794132231,120.5966789
135,130,3,0.79511299,120.606057
135,130,5,0.804553674,119.0367607
135,130,7,0.810845684,118.9611077
135,130,9,0.794661354,118.9244683
135,135,3,0.791204392,120.3191796
135,135,5,0.79497969,118.8372856
135,135,7,0.793704044,120.4698601
135,135,9,0.792778789,120.559066
135,140,3,0.792115191,120.5239144
135,140,5,0.792352215,118.8643624
135,140,7,0.793844668,120.4197228
135,140,9,0.788671163,120.468052
135,145,3,0.803754847,118.8506926
135,145,5,0.799951224,120.3675184
135,145,7,0.799675994,118.7712813
135,145,9,0.802196674,120.720439
135,150,3,0.800407521,118.7676695
135,150,5,0.79715368,120.3340132
135,150,7,0.799338107,117.1518507
135,150,9,0.801950423,118.777339
135,155,3,0.803829925,118.663957
135,155,5,0.795680527,119.0733427
135,155,7,0.799823527,120.2655562
135,155,9,0.79971718,120.5132155
135,160,3,0.792912464,120.4059538
135,160,5,0.80518717,120.5065169
135,160,7,0.795100455,120.5853392
135,160,9,0.804095642,120.3859221
135,165,3,0.804859702,120.3987349
135,165,5,0.799079303,120.4146986
135,165,7,0.797092347,118.7347426
135,165,9,0.800101332,118.7957304
135,170,3,0.799888961,120.419554
135,170,5,0.800781159,117.0038969
135,170,7,0.806958549,120.4408125
135,170,9,0.799633615,119.0146055
135,175,3,0.804199032,118.7307799
135,175,5,0.796999256,118.8696852
135,175,7,0.805590884,118.6559096
135,175,9,0.794556503,117.2200209
135,180,3,0.798193924,120.1394484
135,180,5,0.807405882,120.2601118
135,180,7,0.806689052,120.4635817
135,180,9,0.799620156,120.1987776
135,185,3,0.798792724,118.8264113
135,185,5,0.799813311,120.3550123
135,185,7,0.796486394,120.3322066
135,185,9,0.807631724,120.264836
135,190,3,0.798377638,118.8084639
135,190,5,0.796956281,120.4976439
135,190,7,0.79572541,118.6070631
135,190,9,0.796072368,120.5166853
135,195,3,0.79701554,120.4755018
135,195,5,0.803032725,118.8141051
135,195,7,0.793598323,118.6932646
135,195,9,0.814219706,118.8581038
135,200,3,0.799924855,120.3437422
135,200,5,0.7992667,120.5191344
135,200,7,0.798691241,118.7771345
135,200,9,0.802754991,118.7641829
135,205,3,0.79732465,120.4169813
135,205,5,0.800421576,120.6814268
135,205,7,0.797984283,120.4984633
135,205,9,0.803202085,118.6551481
135,210,3,0.80466191,117.2303694
135,210,5,0.795366268,118.7554472
135,210,7,0.806095676,118.827484
135,210,9,0.803701739,120.2126189
135,215,3,0.799083249,120.3919691
135,215,5,0.799080019,120.4838576
135,215,7,0.804965167,120.3358961
135,215,9,0.799205117,120.273625
135,220,3,0.799021022,120.3833906
135,220,5,0.794839482,120.2346098
135,220,7,0.797790436,118.8282347
135,220,9,0.79901133,118.7668226
135,225,3,0.799724977,120.2320479
135,225,5,0.799465124,120.4352888
135,225,7,0.792672662,120.4834395
135,225,9,0.801511602,118.5678267
135,230,3,0.798896568,120.3235533
135,230,5,0.798991983,120.4375838
135,230,7,0.798890094,120.6470778
135,230,9,0.805549161,120.3993315
135,235,3,0.79883434,119.0863234
135,235,5,0.806042163,120.480403
135,235,7,0.800293832,118.9327772
135,235,9,0.79552732,120.6099058
135,240,3,0.806254129,118.8426985
135,240,5,0.806925158,118.6007719
135,240,7,0.794742946,120.4827452
135,240,9,0.798894243,118.8671461
135,245,3,0.798721473,120.3692732
135,245,5,0.797001438,120.0857222
135,245,7,0.808537512,120.4975355
135,245,9,0.795822446,120.4551924
135,250,3,0.797253351,120.3836592
135,250,5,0.798733763,120.4300032
135,250,7,0.800607793,120.2231123
135,250,9,0.797950666,120.1814406
135,255,3,0.799104385,120.4295393
135,255,5,0.798749618,120.5275221
135,255,7,0.795885484,120.3893599
135,255,9,0.807079212,118.7860243
135,260,3,0.7995876,120.1770903
135,260,5,0.799338798,120.7287337
135,260,7,0.799000518,120.3012495
135,260,9,0.797286074,120.617314
135,265,3,0.798900942,120.464633
135,265,5,0.798781304,120.2885344
135,265,7,0.799168281,120.491725
135,265,9,0.798728935,120.4809065
135,270,3,0.802727954,120.2497328
135,270,5,0.796647589,120.4530226
135,270,7,0.800475292,120.4774031
135,270,9,0.80594918,118.7795988
135,275,3,0.797520967,120.5145112
